id,name,lat,long,size
523879,Spišský Štiavnik,48.9938,20.3588,1617
543616,Spišský Hrušov,48.9457,20.707,965
543608,Spišský Hrhov,49.0025,20.6399,1007
543594,Spišské Vlachy,48.9487,20.7936,2792
543586,Spišské Tomášovce,48.9622,20.4723,1317
543578,Spišské Podhradie,49.0,20.7517,2958
523861,Spišské Hanušovce,49.3333,20.3433,550
523852,Spišské Bystré,48.9925,20.2426,1855
523844,Spišská Teplica,49.0483,20.2518,1692
523836,Spišská Stará Ves,49.3842,20.3604,1778
526355,Spišská Nová Ves,48.9435,20.568,29390
523828,Spišská Belá,49.1885,20.4558,4949
515647,Španie Pole,48.5207,20.1267,72
509035,Špania Dolina,48.8074,19.134,178
507601,Špačince,48.4397,17.6105,2033
504050,Šoporňa,48.2532,17.8144,3438
559636,Sopkovce,49.015,21.8678,91
543772,Somotor,48.3993,21.8089,1250
511889,Šoltýska,48.5804,19.7445,130
504858,Sološnica,48.4654,17.2306,1353
527815,Soľník,49.2152,21.7449,47
543764,Soľnička,48.4761,21.9587,197
556327,Solčianky,48.62,18.1963,233
505498,Solčany,48.5382,18.2029,2076
529176,Soľ,48.9267,21.5973,1723
507563,Sokolovce,48.5365,17.8445,1040
501344,Sokolce,47.8529,17.8287,1024
559865,Sokoľany,48.6089,21.2285,902
522031,Sokoľ,48.8134,21.2195,842
512630,Socovce,48.95,18.8687,195
523089,Sobrance,48.7486,22.1787,4528
504840,Sobotište,48.7408,17.4089,1269
527807,Soboš,49.1463,21.5488,115
506508,Soblahov,48.8633,18.0856,1786
520802,Snina,48.9875,22.152,15964
509469,Snežnica,49.2576,18.7923,803
519791,Snakov,49.3288,21.047,480
511013,Smrečany,49.1194,19.6518,501
504831,Smrdáky,48.7231,17.3006,587
543560,Smolník,48.7303,20.7402,917
543551,Smolnícka Huta,48.7472,20.7751,386
504823,Smolinské,48.6748,17.1301,779
507555,Smolenice,48.5039,17.4266,2808
560154,Smižany,48.956,20.5188,6495
519782,Smilno,49.3846,21.3494,575
520870,Šmigovec,48.8919,22.3175,82
543535,Slovinky,48.8787,20.8439,1464
508225,Slovenský Grob,48.256,17.278,2106
512621,Slovenské Pravno,48.9089,18.7593,774
543756,Slovenské Nové Mesto,48.4037,21.6694,839
520781,Slovenské Krivé,49.0715,22.0044,118
516392,Slovenské Kľačany,48.2648,19.4495,127
516384,Slovenské Ďarmoty,48.0916,19.2897,419
520772,Slovenská Volová,48.9816,21.845,396
523810,Slovenská Ves,49.2265,20.423,1334
556564,Slovenská Nová Ves,48.292,17.5353,403
509001,Slovenská Ľupča,48.7655,19.2758,2641
529168,Slovenská Kajňa,48.9652,21.6994,651
512613,Slovany,48.9719,18.8228,352
557480,Slopná,49.0503,18.407,359
515531,Slizké,48.5185,20.0875,121
543748,Slivník,48.6004,21.5561,636
523071,Sliepkovce,48.6734,21.946,567
518808,Sliač,48.6164,19.136,4279
500755,Slepčany,48.3103,18.3376,709
500747,Sľažany,48.3968,18.3287,1391
526282,Slavošovce,48.7123,20.2849,1368
526274,Slavoška,48.727,20.3379,90
557421,Slavnica,48.999,18.1791,545
523062,Slavkovce,48.6037,21.9219,469
526266,Slavec,48.5869,20.4673,379
543527,Slatvina,48.9622,20.8422,253
518794,Slatinské Lazy,48.4998,19.2997,391
505480,Slatinka nad Bebravou,48.8427,18.2419,178
505471,Slatina nad Bebravou,48.8372,18.2644,375
502740,Slatina,48.1471,18.9036,247
517259,Slaská,48.6572,18.8349,399
522023,Slanské Nové Mesto,48.6298,21.5229,431
522015,Slanská Huta,48.5969,21.4671,187
522007,Slanec,48.6361,21.478,1115
518115,Slančík,48.6623,21.4891,185
504017,Sládkovičovo,48.2046,17.6424,4515
500721,Skýcov,48.5052,18.4224,852
529150,Skrabské,49.0081,21.5778,564
517241,Sklené Teplice,48.528,18.863,428
512605,Sklené,48.7851,18.8303,625
512591,Sklabinský Podzámok,49.0518,19.0273,164
512583,Sklabiňa,49.0452,19.0034,548
516376,Sklabiná,48.1571,19.3581,690
515523,Skerešovo,48.504,20.2006,183
521981,Skároš,48.5884,21.3761,861
546682,Skalka nad Váhom,48.9276,18.0722,936
509451,Skalité,49.4957,18.895,4041
504815,Skalica,48.8461,17.2279,12511
505463,Skačany,48.6608,18.3785,1097
526304,Šivetice,48.5812,20.2756,252
505552,Šišov,48.6557,18.1815,405
525260,Široké,48.9975,20.9388,1862
543730,Sirník,48.5184,21.8036,471
515639,Širkovce,48.288,20.0896,649
526258,Sirk,48.6186,20.1011,817
516431,Širákov,48.1491,19.1847,187
558397,Šípkové,48.6567,17.7184,276
505544,Šípkov,48.8523,18.2956,135
504041,Šintava,48.2829,17.7532,1468
525251,Šindliar,49.0385,20.9423,429
515621,Šimonovce,48.272,20.1104,410
526240,Silická Jablonica,48.56,20.6145,184
526231,Silická Brezová,48.5325,20.4857,143
526223,Silica,48.5539,20.5191,435
507539,Siladice,48.3572,17.7428,575
503541,Sikenička,47.9352,18.6818,380
502731,Sikenica,48.0773,18.7165,507
508993,Sihla,48.6575,19.647,174
510050,Sihelné,49.5043,19.4224,1426
518760,Sielnica,48.6316,19.1107,1054
511871,Šíd,48.2748,19.8801,880
519863,Šiba,49.231,21.2244,453
511862,Šiatorská Bukovinka,48.1838,19.8292,276
504009,Sereď,48.2862,17.7338,13453
518751,Senohrad,48.3574,19.1974,631
516368,Senné,48.311,19.3962,190
523054,Senné,48.6653,22.032,576
508250,Šenkvice,48.2981,17.3455,3849
504203,Senica,48.6765,17.364,16572
525162,Seniakovce,48.826,21.3028,106
508217,Senec,48.2167,17.3981,14356
521973,Seňa,48.5589,21.2573,1680
522066,Šemša,48.6748,21.1139,648
527891,Šemetkovce,49.3116,21.663,84
503533,Semerovo,48.0117,18.3558,1099
556670,Šelpice,48.4333,17.5301,715
503991,Selice,48.0902,17.9699,2280
506478,Selec,48.7789,17.9915,827
508985,Selce,48.7648,19.2067,1784
515515,Selce,48.4558,19.8774,90
518743,Selce,48.2552,19.0427,93
516341,Seľany,48.1584,19.1927,185
556114,Sekule,48.6033,16.9977,1413
523046,Sejkov,48.6808,22.222,172
557412,Sedmerovec,49.0132,18.1745,340
529141,Sedliská,48.9076,21.7321,1016
525154,Sedlice,48.9178,21.1195,802
510041,Sedliacka Dubová,49.2614,19.4309,404
529133,Sečovská Polianka,48.7861,21.6805,2118
528722,Sečovce,48.7031,21.6531,6165
516333,Sečianky,48.0944,19.0784,321
514381,Seč,48.8204,18.5031,312
514373,Sebedražie,48.7295,18.625,1441
508977,Sebedín-Bečov,48.6344,19.2396,314
518735,Sebechleby,48.2747,18.9524,915
502723,Sazdice,48.0864,18.7962,371
511854,Šávoľ,48.3024,19.8196,430
504891,Šaštín-Stráže,48.6387,17.143,4175
519855,Šašová,49.2567,21.4489,115
507521,Sasinkovo,48.3729,17.8518,716
518727,Sása,48.4357,19.1316,731
557820,Sása,48.5642,20.1083,110
502804,Šarovce,48.1034,18.6366,1269
503576,Šarkan,47.8576,18.5536,299
527882,Šarišský Štiavnik,49.2159,21.5688,230
525243,Šarišské Sokolovce,49.1054,21.1644,417
525235,Šarišské Michaľany,49.0697,21.1349,2186
527041,Šarišské Jastrabie,49.2416,20.9093,840
525219,Šarišské Dravce,49.1747,20.863,942
519847,Šarišské Čierne,49.345,21.3856,254
525201,Šarišské Bohdanovce,48.8477,21.3171,601
525197,Šarišská Trstená,49.0864,21.3852,204
525189,Šarišská Poruba,49.0386,21.388,349
527874,Šarbov,49.4273,21.6304,34
501875,Sap,47.8217,17.615,459
502715,Santovka,48.1567,18.7609,624
527866,Šandal,49.185,21.6229,245
523151,Šamudovce,48.7073,21.8852,412
501905,Šamorín,48.0281,17.3138,10778
527033,Šambron,49.2256,20.7496,341
502791,Šalov,48.0042,18.7073,265
503525,Salka,47.8875,18.7552,822
505536,Šalgovce,48.5257,17.8976,433
504033,Šalgočka,48.3336,17.8138,374
504025,Šaľa,48.1521,17.8739,18894
504882,Šajdíkove Humence,48.6554,17.2673,914
502782,Šahy,48.0755,18.9508,6362
521965,Sady nad Torysou,48.7076,21.346,1467
557595,Sádočné,49.0184,18.5453,142
529125,Sačurov,48.8211,21.6951,1550
525146,Sabinov,49.1028,21.0978,9425
518701,Rykynčice,48.1989,18.9697,279
502707,Rybník,48.2931,18.5621,1173
515507,Rybník,48.5497,20.1242,114
556131,Rybky,48.7089,17.3376,360
505455,Rybany,48.6695,18.2566,1238
510998,Ružomberok,49.0815,19.3043,23932
507512,Ružindol,48.3728,17.4891,1237
511838,Ružiná,48.4291,19.5514,669
520764,Ruský Potok,49.0286,22.4103,126
523038,Ruský Hrabovec,48.8561,22.3526,263
505447,Ruskovce,48.7453,18.1912,442
523020,Ruskovce,48.7794,22.1638,216
521957,Ruskov,48.6818,21.4323,1124
520748,Ruská Volová,48.9448,22.3662,101
526991,Ruská Voľa nad Popradom,49.2977,20.9379,78
529109,Ruská Voľa,49.0963,21.5898,59
529095,Ruská Poruba,49.1427,21.7897,210
525138,Ruská Nová Ves,48.9765,21.3238,821
529087,Ruská Kajňa,49.119,21.8391,111
523011,Ruská Bystrá,48.8568,22.3001,85
528714,Ruská,48.5282,22.1411,474
520730,Runina,49.072,22.4013,84
515493,Rumince,48.369,20.2865,314
500712,Rumanová,48.3289,17.87,707
517232,Rudno nad Hronom,48.427,18.6853,422
512575,Rudno,48.8853,18.7469,192
504793,Rudník,48.7602,17.6304,660
521949,Rudník,48.6892,21.0092,516
514365,Rudnianska Lehota,48.8058,18.4632,624
543519,Rudňany,48.8844,20.6777,2402
526215,Rudná,48.66,20.4878,654
529079,Rudlov,48.923,21.5713,496
509442,Rudinská,49.3144,18.7197,776
509434,Rudinka,49.2808,18.7589,312
509426,Rudina,49.2871,18.7435,1327
503517,Rúbaň,47.9259,18.4029,787
527785,Roztoky,49.3907,21.4932,246
526207,Rožňavské Bystré,48.665,20.4406,487
525529,Rožňava,48.6621,20.5279,14918
526193,Rozložná,48.6178,20.3501,136
525120,Rožkovany,49.1381,20.9901,973
521931,Rozhanovce,48.7514,21.3439,1878
515485,Rovné,48.5815,20.0517,106
520721,Rovné,48.9786,22.0074,348
527777,Rovné,49.282,21.5184,398
511820,Rovňany,48.4479,19.7415,208
508209,Rovinka,48.0977,17.2353,2243
504777,Rovensko,48.7106,17.3782,331
526185,Roštár,48.6899,20.3472,372
520713,Roškovce,49.2396,21.8478,169
517941,Rosina,49.1793,18.769,2557
559610,Rokytovce,49.2666,21.8747,163
520250,Rokytov pri Humennom,49.1003,21.9903,270
519774,Rokytov,49.3172,21.1896,398
525111,Rokycany,48.9613,21.1419,606
504769,Rohožník,48.4619,17.1671,2841
529061,Rohožník,49.1115,21.7626,36
501891,Rohovce,47.9964,17.4087,931
556122,Rohov,48.7266,17.3451,359
526177,Rochovce,48.7023,20.3003,238
500704,Rišňovce,48.3673,17.8971,1692
557811,Rimavské Zalužany,48.5005,19.9352,269
515469,Rimavské Janovce,48.3415,20.0626,1031
515451,Rimavské Brezovo,48.5396,19.963,406
514462,Rimavská Sobota,48.3833,20.0184,18737
515442,Rimavská Seč,48.3045,20.2353,1319
515426,Rimavská Baňa,48.5111,19.9413,401
508969,Riečka,48.7568,19.0769,592
557765,Riečka,48.34,20.3311,182
519766,Richvald,49.2761,21.1855,800
543501,Richnava,48.9262,20.9213,1353
526151,Revúcka Lehota,48.6728,20.1812,257
526142,Revúca,48.6836,20.1144,10177
519758,Rešov,49.2388,21.3309,252
521922,Rešica,48.5438,21.0425,297
517216,Repište,48.5155,18.8452,278
520705,Repejov,49.2007,21.8208,133
525103,Renčišov,49.0955,20.9641,141
523003,Remetské Hámre,48.849,22.1842,496
529052,Remeniny,49.0369,21.5503,226
523801,Reľov,49.2974,20.3839,265
526134,Rejdová,48.7902,20.2835,528
519740,Regetovka,49.4203,21.2745,35
503983,Reca,48.2325,17.4478,1207
508951,Ráztoka,48.8201,19.4013,238
514357,Ráztočno,48.7694,18.7554,1035
525090,Ražňany,49.0811,21.0828,1086
525081,Ratvaj,49.1129,21.1967,116
507491,Ratnovce,48.5618,17.8389,834
515400,Ratkovské Bystré,48.6459,20.0567,291
515396,Ratkovská Suchá,48.5793,20.0694,49
515388,Ratkovská Lehota,48.5626,20.0992,43
512567,Ratkovo,49.1352,19.0859,152
518620,Ratkovce,48.4657,17.7222,261
515370,Ratková,48.5916,20.0973,413
511811,Ratka,48.2452,19.7851,273
503509,Rastislavice,48.1361,18.0746,758
519936,Raslavice,49.1498,21.3157,2010
515361,Rašice,48.4721,20.2386,109
511803,Rapovce,48.2731,19.6814,754
521914,Rankovce,48.8093,21.4598,458
557854,Rakytník,48.3923,20.1746,200
523798,Rakúsy,49.1881,20.3877,1496
512559,Rakša,48.8818,18.8797,187
512541,Rakovo,48.9891,18.8794,260
526126,Rakovnica,48.6572,20.4579,516
507482,Rakovice,48.5596,17.7388,452
522996,Rakovec nad Ondavou,48.7703,21.783,805
527769,Rakovčík,49.2418,21.58,125
509400,Raková,49.4419,18.7321,4274
521906,Rákoš,48.6453,21.4267,278
526118,Rákoš,48.6018,20.1496,336
517933,Rajecké Teplice,49.1253,18.6849,2351
517925,Rajecká Lesná,49.0449,18.6363,1024
517917,Rajec,49.0891,18.6332,4903
505439,Rajčany,48.6123,18.2345,479
529044,Rafajovce,49.0454,21.7359,133
511790,Radzovce,48.2202,19.8283,1333
529036,Radvanovce,49.0507,21.4602,173
520691,Radvaň nad Laborcom,49.1333,21.4333,453
501336,Radvaň nad Dunajom,47.7463,18.3705,588
509396,Radôstka,49.3275,18.942,682
504742,Radošovce,48.7734,17.2767,1469
556653,Radošovce,48.494,17.639,334
505421,Radošina,48.5463,17.9365,1689
527751,Radoma,49.2004,21.5656,355
580791,Radoľa,49.2907,18.7941,1185
514349,Radobica,48.5854,18.5001,512
515353,Radnovce,48.3407,20.206,560
504734,Radimov,48.7506,17.1984,475
503495,Radava,48.0935,18.3023,793
525073,Radatice,48.932,21.1886,624
528706,Rad,48.4641,21.8577,450
510033,Rabčice,49.5038,19.5103,1424
510025,Rabča,49.4813,19.4806,3367
503975,Pusté Úľany,48.2318,17.5737,1411
503967,Pusté Sady,48.3091,17.828,496
526983,Pusté Pole,49.2161,20.9019,178
522988,Pusté Čemerné,48.8409,21.817,311
525065,Pušovce,49.087,21.4101,416
502693,Pukanec,48.3522,18.7214,1689
510017,Pucov,49.2182,19.3791,602
513610,Púchov,49.1249,18.3302,15029
528692,Ptrukša,48.4876,22.1387,422
520683,Ptičie,48.904,21.9561,524
527742,Pstriná,49.3107,21.7469,64
513601,Pružina,49.0165,18.4746,1609
505412,Prusy,48.7584,18.2607,484
513598,Pruské,49.0267,18.2122,1737
511781,Prša,48.2996,19.7915,158
510971,Prosiek,49.1458,19.5017,163
529028,Prosačov,49.0439,21.5357,142
517194,Prochot,48.6122,18.7066,509
525057,Proč,49.0955,21.392,332
529010,Prituľany,49.1287,21.7754,60
520675,Príslop,49.0388,22.3259,61
527734,Príkra,49.3622,21.7384,27
526100,Prihradzany,48.5839,20.2393,74
513881,Prievidza,48.7707,18.621,40743
504726,Prievaly,48.5571,17.3495,813
504718,Prietržka,48.805,17.1961,376
504700,Prietrž,48.6773,17.4442,625
504696,Priepasné,48.7005,17.589,313
522970,Priekopa,48.7498,22.2713,254
508942,Priechod,48.7791,19.2318,776
510963,Pribylina,49.0992,19.7944,1155
512524,Príbovce,48.9984,18.8816,882
510009,Pribiš,49.2215,19.4049,352
501328,Pribeta,47.8991,18.3123,2437
528684,Pribeník,48.3889,22.0008,835
516317,Príbelce,48.196,19.2611,461
517186,Prestavlky,48.5865,18.7576,532
524140,Prešov,48.9979,21.2396,71891
505404,Preseľany,48.45,18.0991,1263
517178,Prenčov,48.3587,18.9242,543
517895,Predmier,49.1978,18.5307,1099
508934,Predajná,48.8152,19.4622,1120
513563,Prečín,49.0855,18.52,1129
581658,Práznovce,48.5656,18.2094,781
505382,Pravotice,48.6824,18.2931,245
516309,Pravica,48.317,19.4572,87
514331,Pravenec,48.8531,18.6482,1105
507466,Prašník,48.6513,17.688,715
505374,Prašice,48.6419,18.1076,1738
543497,Prakovce,48.8167,20.8977,2620
511773,Praha,48.3636,19.5086,71
522961,Pozdišovce,48.7263,21.8593,998
503487,Pozba,48.1133,18.3875,428
508926,Povrazník,48.716,19.3649,130
555720,Povoda,47.9737,17.6442,749
509370,Povina,49.3105,18.812,900
512842,Považská Bystrica,49.1169,18.4482,33768
506443,Považany,48.7137,17.8428,1066
506435,Potvorice,48.6889,17.8479,470
516295,Pôtor,48.2342,19.4217,660
582522,Potônske Lúky,48.0909,17.587,245
527726,Potoky,49.2589,21.6259,79
510955,Potok,49.1133,19.4483,98
515345,Potok,48.5602,20.0516,40
527718,Potôčky,49.2095,21.7169,64
529001,Poša,48.8387,21.7543,618
519731,Porúbka,49.1989,21.4269,185
520667,Porúbka,48.8636,21.9572,221
522953,Porúbka,48.7296,22.2596,339
557960,Porúbka,49.1539,18.7246,380
522945,Poruba pod Vihorlatom,48.8251,22.1372,507
514322,Poruba,48.8339,18.5883,1051
522937,Porostov,48.6973,22.1773,172
504688,Poriadie,48.7755,17.6074,588
543489,Poráč,48.884,20.7246,769
504670,Popudinské Močidľany,48.7826,17.2186,726
515337,Poproč,48.5844,20.0337,20
521892,Poproč,48.7106,20.9745,2316
523381,Poprad,49.0552,20.3014,41890
508918,Poniky,48.7102,19.29,1287
543471,Pongrácovce,49.0192,20.8227,87
514314,Poluvsie,48.8451,18.6411,488
511765,Poltár,48.4351,19.7969,4579
508900,Polomka,48.8521,19.8526,2430
525049,Poloma,49.1673,20.827,695
500691,Poľný Kesov,48.1631,18.0633,546
515311,Polina,48.4931,20.2125,101
511757,Polichno,48.4049,19.4982,122
504661,Polianka,48.7275,17.5819,329
519723,Poliakovce,49.2546,21.4042,288
528668,Poľany,48.4687,21.9908,395
543462,Poľanovce,49.0261,20.8412,132
509990,Pokryváč,49.2018,19.3962,159
502677,Pohronský Ruskov,47.972,18.6525,1078
508896,Pohronský Bukovec,48.8375,19.3782,80
508888,Pohronská Polhora,48.7552,19.7991,1376
500682,Pohranice,48.3313,18.1838,891
508870,Pohorelá,48.8617,20.0166,1890
518697,Podzámčok,48.4998,19.0999,373
509361,Podvysoká,49.415,18.6699,1033
510947,Podtureň,49.0539,19.6938,778
580864,Podskalie,49.0446,18.4544,118
511749,Podrečany,48.404,19.6032,482
526975,Podolínec,49.2575,20.5341,2501
506427,Podolie,48.678,17.7755,1602
502669,Podlužany,48.2543,18.6068,635
505358,Podlužany,48.7733,18.2382,713
506419,Podkylava,48.682,17.6691,218
511731,Podkriváň,48.514,19.4573,507
508861,Podkonice,48.7994,19.2559,740
525031,Podhradík,49.0039,21.3499,284
505340,Podhradie,48.6603,18.052,241
512508,Podhradie,49.085,19.0568,575
514306,Podhradie,48.6853,18.6312,270
522929,Podhoroď,48.8181,22.3005,312
517143,Podhorie,48.4981,18.9198,293
517879,Podhorie,49.1729,18.6437,669
500674,Podhorany,48.3841,18.112,901
523780,Podhorany,49.2376,20.4812,1073
525022,Podhorany,49.0806,21.3564,580
503479,Podhájska,48.1023,18.34,983
508853,Podbrezová,48.8104,19.5389,3260
504653,Podbranč,48.7288,17.4439,545
509981,Podbiel,49.3069,19.4846,1003
517160,Počúvadlo,48.3663,18.8348,90
556742,Pochabany,48.6917,18.1438,210
558222,Počarová,49.0694,18.5139,115
506401,Pobedim,48.649,17.8027,1001
515302,Ploské,48.6039,20.0865,69
521884,Ploské,48.8142,21.3252,668
518689,Pliešovce,48.4194,19.1598,1822
513474,Plevník-Drienové,49.1686,18.4993,1316
526096,Plešivec,48.5478,20.4051,1878
511722,Pleš,48.2319,19.7512,170
528641,Plechotice,48.6259,21.6364,619
526967,Plavnica,49.2746,20.7806,1171
508195,Plavecký Štvrtok,48.3754,16.997,1918
504645,Plavecký Peter,48.5352,17.3242,501
504637,Plavecký Mikuláš,48.509,17.3042,631
504629,Plavecké Podhradie,48.4861,17.2568,581
526959,Plaveč,49.2614,20.8437,1413
502651,Plavé Vozokany,48.0702,18.4656,639
502642,Plášťovce,48.1599,18.9776,1351
517135,Pitelová,48.6017,18.9271,559
528994,Piskorovce,49.1058,21.732,132
522911,Pinkovce,48.6069,22.1847,155
511714,Pinciná,48.3594,19.7616,192
508187,Píla,48.392,17.3292,295
511706,Píla,48.4829,19.5072,220
517127,Píla,48.5211,18.5937,111
507440,Piešťany,48.5892,17.834,24932
520659,Pichne,49.0387,22.1207,479
508179,Pezinok,48.2883,17.267,19356
526088,Petrovo,48.714,20.3638,72
517861,Petrovice,49.2578,18.5234,1228
522902,Petrovce nad Laborcom,48.7925,21.8757,730
515299,Petrovce,48.1865,20.0195,195
522899,Petrovce,48.7065,22.3226,185
528986,Petrovce,49.0019,21.4834,380
525014,Petrovany,48.9172,21.2609,1420
504611,Petrova Ves,48.7208,17.1619,861
581348,Petrova Lehota,48.8713,18.1718,162
519715,Petrová,49.388,21.1181,460
522881,Petrikovce,48.5478,21.8605,176
528978,Petkovce,49.0017,21.5981,123
508161,Pernek,48.3664,17.1464,725
521876,Perín-Chym,48.5349,21.1876,1230
521868,Peder,48.58,20.9524,339
525006,Pečovská Nová Ves,49.1221,21.0414,1748
502634,Pečenice,48.2981,18.7725,123
505331,Pečeňany,48.6741,18.2273,364
507431,Pečeňady,48.4831,17.7198,436
520641,Pčoliné,49.066,22.1712,502
505323,Pažiť,48.6323,18.436,358
522872,Pavlovce nad Uhom,48.6104,22.0695,3190
515281,Pavlovce,48.3282,20.0804,233
528960,Pavlovce,49.0242,21.4396,575
510921,Pavlova Ves,49.1293,19.5843,214
556033,Pavlová,47.9022,18.6722,204
556556,Pavlice,48.2592,17.5779,446
543454,Pavľany,49.0576,20.7116,56
510912,Pavčina Lehota,49.0332,19.5634,348
501310,Patince,47.7389,18.2896,463
501883,Pataš,47.8766,17.6537,644
503959,Pata,48.2734,17.8279,2574
507415,Pastuchov,48.427,17.8784,757
502626,Pastovce,47.9684,18.7541,456
547620,Paština Závada,49.2114,18.6389,183
526070,Pašková,48.5915,20.3836,246
505315,Partizánske,48.6276,18.3614,19410
510904,Partizánska Ľupča,49.0651,19.4365,1040
509973,Párnica,49.1958,19.2,694
520632,Parihuzovce,49.1105,22.1926,35
528676,Parchovany,48.7518,21.7143,1463
513466,Papradno,49.2298,18.4102,2118
520624,Papín,49.0919,22.0614,768
521850,Paňovce,48.6461,21.0632,484
511692,Panické Dravce,48.2831,19.6517,592
500666,Paňa,48.2304,18.227,302
520616,Palota,49.2693,21.9942,144
522864,Palín,48.6577,21.9902,695
503452,Palárikovo,48.0406,18.0709,3625
528951,Pakostov,49.0918,21.8232,373
515272,Padarovce,48.4575,20.0705,147
501867,Padáň,47.9286,17.6843,727
526061,Pača,48.6776,20.6073,498
511684,Ozdín,48.4695,19.6861,278
515264,Ožďany,48.3775,19.8951,1287
524999,Ovčie,48.9631,20.977,509
547611,Ovčiarsko,49.2233,18.6612,454
515256,Otročok,48.4479,20.276,230
556289,Otrhánky,48.6919,18.2073,339
504602,Osuské,48.6242,17.4418,505
523771,Osturňa,49.3363,20.2417,271
517119,Ostrý Grúň,48.5635,18.6631,428
524981,Ostrovany,49.0623,21.1167,1111
507385,Ostrov,48.6296,17.7674,1027
522856,Ostrov,48.7205,22.1648,236
505307,Ostratice,48.6441,18.2808,677
518671,Ostrá Lúka,48.545,19.0523,251
508845,Osrblie,48.7553,19.5259,349
514292,Oslany,48.6302,18.4696,1944
519707,Osikov,49.1748,21.2638,747
509345,Oščadnica,49.4353,18.8811,4515
520594,Osadné,49.1431,22.1523,118
509965,Osádka,49.1843,19.3845,126
519693,Ortuťová,49.2695,21.4559,145
580546,Orovnica,48.3898,18.5945,473
526941,Orlov,49.2828,20.8662,524
504599,Oreské,48.7454,17.3038,301
522848,Oreské,48.8599,21.9042,409
556211,Orešany,48.5112,17.8992,278
501859,Orechová Potôň,48.0184,17.5347,1445
522830,Orechová,48.7054,22.2258,185
543446,Ordzovany,49.0352,20.7865,131
509957,Oravský Podzámok,49.2612,19.3579,1044
509949,Oravský Biely Potok,49.2859,19.5523,545
509931,Oravské Veselé,49.461,19.384,2039
509922,Oravská Poruba,49.1943,19.2674,797
509914,Oravská Polhora,49.5217,19.4461,2702
509906,Oravská Lesná,49.3689,19.1853,2397
509892,Oravská Jasenica,49.3886,19.4359,1306
515248,Orávka,48.3097,20.1944,131
508837,Oravce,48.6848,19.2636,142
505285,Oponice,48.468,18.1442,720
556491,Opoj,48.3037,17.6425,793
521841,Opiná,48.8537,21.4266,156
516287,Opava,48.1958,19.1771,97
516279,Opatovská Nová Ves,48.1148,19.2762,528
514284,Opatovce nad Nitrou,48.7626,18.5708,1315
506371,Opatovce,48.8587,17.9768,326
521833,Opátka,48.7873,21.0588,91
502618,Ondrejovce,48.135,18.5101,370
524964,Ondrašovce,48.9888,21.0793,45
512494,Ondrašová,48.9431,18.8057,67
528943,Ondavské Matiašovce,48.9348,21.7459,601
519685,Ondavka,49.4363,21.3386,24
506354,Omšenie,48.9015,18.2249,1639
505277,Omastiná,48.7771,18.3887,39
521825,Olšovany,48.7052,21.4126,451
524956,Oľšov,49.18,20.8788,296
520586,Oľšinkov,49.1997,22.0393,41
527700,Oľšavka,49.2917,21.6869,199
543438,Oľšavka,48.9653,20.8252,157
543420,Oľšavica,49.0827,20.7534,219
519677,Oľšavce,49.2037,21.3834,136
516261,Olováry,48.1518,19.4108,249
520578,Oľka,49.1545,21.8472,246
509337,Olešná,49.4265,18.6736,1573
524948,Olejníkov,49.187,21.07,275
501832,Oľdza,48.0863,17.4206,384
543411,Olcnava,48.9264,20.754,795
524930,Okružná,49.0234,21.3691,362
527696,Okrúhle,49.1824,21.5521,512
501301,Okoličná na Ostrove,47.8048,17.9208,1213
501824,Okoč,47.8869,17.8092,3140
520560,Ohradzany,48.9977,21.84,489
501816,Ohrady,47.9925,17.7032,1030
543403,Odorín,48.9339,20.6331,759
518662,Očová,48.6017,19.2901,2120
506346,Očkov,48.6534,17.7643,385
526053,Ochtiná,48.684,20.328,411
509329,Ochodnica,49.348,18.7926,1577
500658,Obyce,48.428,18.4539,1294
526932,Obručné,49.3068,20.9831,39
528633,Oborín,48.5433,21.8838,575
521817,Obišovce,48.862,21.2382,328
582361,Obid,47.7778,18.6461,933
516252,Obeckov,48.1715,19.3333,408
502600,Nýrovce,48.0246,18.5741,459
501808,Nový Život,48.1208,17.4663,1864
502596,Nový Tekov,48.2439,18.5209,700
582549,Nový Svet,48.2141,17.4802,75
521809,Nový Salaš,48.6112,21.4746,166
528625,Nový Ruskov,48.65,21.6789,513
509884,Novoť,49.4287,19.2644,2418
528617,Novosad,48.5253,21.7413,782
503011,Nové Zámky,47.9861,18.1641,33407
500640,Nové Sady,48.4168,17.9801,1110
506338,Nové Mesto nad Váhom,48.7564,17.8327,16506
511676,Nové Hony,48.3627,19.8249,153
514268,Nováky,48.7179,18.5408,3630
521787,Nováčany,48.6902,21.0714,556
503436,Nová Vieska,47.8706,18.4621,628
500631,Nová Ves nad Žitavou,48.2894,18.3228,1083
556459,Nová Ves nad Váhom,48.7324,17.8886,421
516244,Nová Ves,48.1685,19.3648,323
520551,Nová Sedlica,49.0443,22.5141,247
527688,Nová Polianka,49.2871,21.6214,57
521795,Nová Polhora,48.8321,21.3156,336
526924,Nová Ľubovňa,49.2761,20.6834,2197
523763,Nová Lesná,49.1224,20.2674,1278
506311,Nová Lehota,48.6579,17.9825,202
528935,Nová Kelča,49.0598,21.6945,288
513440,Nová Dubnica,48.9366,18.1459,9669
508136,Nová Dedinka,48.1854,17.3561,1882
502588,Nová Dedina,48.2877,18.6561,1283
509311,Nová Bystrica,49.3448,19.0071,2282
